home; inst-std-inet-xtra-browser-plugin-downloadhelper-coapp.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3048064K. Space Used = 92100K. Runtime = 00:00:00:06.
home; inst-std-inet-xtra-google-chrome-keyring.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3048080K. Space Used = 16K. Runtime = 00:00:00:01.
home; inst-std-inet-xtra-google-chrome.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3342712K. Space Used = 294632K. Runtime = 00:00:00:55.
home; inst-std-inet-xtra-transmission-gtk.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3346364K. Space Used = 3652K. Runtime = 00:00:00:08.
home; inst-std-multimedia-00-debmultimedia-keyring.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3346428K. Space Used = 64K. Runtime = 00:00:00:05.
home; inst-std-multimedia-mpv.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3371364K. Space Used = 24936K. Runtime = 00:00:00:18.
home; inst-std-multimedia-xtra-ffmpeg.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3375468K. Space Used = 4104K. Runtime = 00:00:00:03.
home; inst-std-multimedia-xtra-sr-simplescreenrecorder.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3409556K. Space Used = 34088K. Runtime = 00:00:00:10.
home; inst-std-office-00-libreoffice-fix.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3410044K. Space Used = 488K. Runtime = 00:00:00:00.
home; inst-std-office-libreoffice-all.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3899540K. Space Used = 489496K. Runtime = 00:00:02:36.
home; inst-std-system-alsamixer.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3899548K. Space Used = 8K. Runtime = 00:00:00:01.
home; inst-std-system-conky.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3901876K. Space Used = 2328K. Runtime = 00:00:00:05.
home; inst-std-system-gnome-disk-utility.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3906620K. Space Used = 4744K. Runtime = 00:00:00:12.
home; inst-std-system-keyboard.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3906628K. Space Used = 8K. Runtime = 00:00:00:01.
home; inst-std-system-monitor-switcher-lxrandr.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3940716K. Space Used = 34088K. Runtime = 00:00:00:11.
home; inst-std-system-network-wicd.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3952440K. Space Used = 11724K. Runtime = 00:00:00:23.
home; inst-std-system-time-zone.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3952444K. Space Used = 4K. Runtime = 00:00:00:01.
home; inst-std-system-xtra-gsimplecal.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3952588K. Space Used = 144K. Runtime = 00:00:00:02.
home; inst-std-system-xtra-hardinfo.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3953528K. Space Used = 940K. Runtime = 00:00:00:04.
home; inst-std-system-xtra-tz-montreal.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3953532K. Space Used = 4K. Runtime = 00:00:00:01.
home; inst-std-xtra-blender.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4288936K. Space Used = 335404K. Runtime = 00:00:00:55.
home; inst-xtra-docker-ce.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4295308K. Space Used = 6372K. Runtime = 00:00:00:13.
home; inst-xtra-eclipse-libwebkitgtk-3.0-0.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4355604K. Space Used = 60296K. Runtime = 00:00:00:19.
home; inst-xtra-games-openttd.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4408400K. Space Used = 52796K. Runtime = 00:00:00:13.
home; inst-xtra-open-terminals-on-startup.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4408420K. Space Used = 20K. Runtime = 00:00:00:01.
home; inst-xtra-virtualbox.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4668756K. Space Used = 260336K. Runtime = 00:00:00:58.
home; inst-xtra-zfs-dkms.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4955476K. Space Used = 286720K. Runtime = 00:00:15:36.
home; inst-zclean-01-apt-get-00-clean-up.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4076784K. Space Used = -878692K. Runtime = 00:00:00:01.
home; inst-zclean-01-apt-get-01-source-list.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4076792K. Space Used = 8K. Runtime = 00:00:00:01.
home; inst-zclean-02-remove-block-services.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4076792K. Space Used = 0K. Runtime = 00:00:00:01.
home; inst-zclean-03-default-filemanager.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4076796K. Space Used = 4K. Runtime = 00:00:00:01.
home; inst-zclean-04-chmod-script.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 4076800K. Space Used = 4K. Runtime = 00:00:00:01.
home; inst-zclean-98-zerosizing.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3960928K. Space Used = -115872K. Runtime = 00:00:00:23.
home; inst-zclean-99-end-cleanup.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 3960928K. Space Used = 0K. Runtime = 00:00:00:01.
home; main.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1000924K. Space Used = 1000924K. Runtime = 00:00:00:00.
home; inst-min-con-00-apt-custom-repository.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1004912K. Space Used = 3988K. Runtime = 00:00:00:07.
home; inst-min-con-00-linux-image.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1348268K. Space Used = 343356K. Runtime = 00:00:01:51.
home; inst-min-con-01-apt-transport-https.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1358756K. Space Used = 10488K. Runtime = 00:00:00:22.
home; inst-min-con-01-apt.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1358772K. Space Used = 16K. Runtime = 00:00:00:00.
home; inst-min-con-01-debconf-utils.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1358980K. Space Used = 208K. Runtime = 00:00:00:02.
home; inst-min-con-02-locale.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1379160K. Space Used = 20180K. Runtime = 00:00:00:14.
home; inst-min-con-02-localepurge.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1379904K. Space Used = 744K. Runtime = 00:00:00:05.
home; inst-min-con-03-systemd-hooks.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1379980K. Space Used = 76K. Runtime = 00:00:00:00.
home; inst-min-con-04-block-services-start-postinstall.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1379988K. Space Used = 8K. Runtime = 00:00:00:00.
home; inst-min-con-auto-log-root.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1380004K. Space Used = 16K. Runtime = 00:00:00:01.
home; inst-min-con-cld-bashrc.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1380036K. Space Used = 32K. Runtime = 00:00:00:00.
home; inst-min-con-cld-bin.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1380048K. Space Used = 12K. Runtime = 00:00:00:00.
home; inst-min-con-cld-dev-tools-debootstrap.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1380416K. Space Used = 368K. Runtime = 00:00:00:02.
home; inst-min-con-cld-tools.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1381752K. Space Used = 1336K. Runtime = 00:00:00:03.
home; inst-min-con-compressors.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1386284K. Space Used = 4532K. Runtime = 00:00:00:10.
home; inst-min-con-dircolors.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1386308K. Space Used = 24K. Runtime = 00:00:00:01.
home; inst-min-con-filesystem-dosfstools.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1386664K. Space Used = 356K. Runtime = 00:00:00:02.
home; inst-min-con-filesystem-exfat.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1387812K. Space Used = 1148K. Runtime = 00:00:00:23.
home; inst-min-con-filesystem-hfsprogs.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1388276K. Space Used = 464K. Runtime = 00:00:00:02.
home; inst-min-con-filesystem-ntfs-3g.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1390880K. Space Used = 2604K. Runtime = 00:00:00:34.
home; inst-min-con-firmware-cpu.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1395788K. Space Used = 4908K. Runtime = 00:00:00:37.
home; inst-min-con-firmware-net-b43-installer.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1433516K. Space Used = 37728K. Runtime = 00:00:00:06.
home; inst-min-con-firmware.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1598964K. Space Used = 165448K. Runtime = 00:00:02:04.
home; inst-min-con-live-build-tools.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1603424K. Space Used = 4460K. Runtime = 00:00:00:09.
home; inst-min-con-mtp-jmtpfs.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1612228K. Space Used = 8804K. Runtime = 00:00:00:06.
home; inst-min-con-net-tools.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1613096K. Space Used = 868K. Runtime = 00:00:00:02.
home; inst-min-con-ntp.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1616236K. Space Used = 3140K. Runtime = 00:00:00:06.
home; inst-min-con-numlock.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1623076K. Space Used = 6840K. Runtime = 00:00:00:13.
home; inst-min-con-pciutils.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1624800K. Space Used = 1724K. Runtime = 00:00:00:03.
home; inst-min-con-rename.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1675448K. Space Used = 50648K. Runtime = 00:00:00:36.
home; inst-min-con-snd-alsa.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1687356K. Space Used = 11908K. Runtime = 00:00:00:10.
home; inst-min-con-udevil.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1695392K. Space Used = 8036K. Runtime = 00:00:00:04.
home; inst-min-con-users-poweruser.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1695428K. Space Used = 36K. Runtime = 00:00:00:01.
home; inst-min-con-xtra-buffer-pv.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1695584K. Space Used = 156K. Runtime = 00:00:00:02.
home; inst-min-con-xtra-buffer.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1695660K. Space Used = 76K. Runtime = 00:00:00:02.
home; inst-min-con-xtra-cld-dev-tools-aptly.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1729824K. Space Used = 34164K. Runtime = 00:00:00:23.
home; inst-min-con-xtra-curl.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1731344K. Space Used = 1520K. Runtime = 00:00:00:03.
home; inst-min-con-xtra-default-jre-headless.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1892136K. Space Used = 160792K. Runtime = 00:00:00:31.
home; inst-min-con-xtra-dev-tool-tree.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1892320K. Space Used = 184K. Runtime = 00:00:00:02.
home; inst-min-con-xtra-encoding-libtext-iconv-perl.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1892324K. Space Used = 4K. Runtime = 00:00:00:00.
home; inst-min-con-xtra-fuse.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1892328K. Space Used = 4K. Runtime = 00:00:00:01.
home; inst-min-con-xtra-hd-hdparm.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1892756K. Space Used = 428K. Runtime = 00:00:00:02.
home; inst-min-con-xtra-hd-smartmontools.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1895064K. Space Used = 2308K. Runtime = 00:00:00:04.
home; inst-min-con-xtra-iso-iat.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1895120K. Space Used = 56K. Runtime = 00:00:00:01.
home; inst-min-con-xtra-locate.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1895692K. Space Used = 572K. Runtime = 00:00:00:02.
home; inst-min-con-xtra-macchanger.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1896588K. Space Used = 896K. Runtime = 00:00:00:03.
home; inst-min-con-xtra-sqlite3.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1900844K. Space Used = 4256K. Runtime = 00:00:00:04.
home; inst-min-win-00-00-xorg-fix.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 1901180K. Space Used = 336K. Runtime = 00:00:00:02.
home; inst-min-win-00-xorg.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2001664K. Space Used = 100484K. Runtime = 00:00:01:00.
home; inst-min-win-01-basic-font.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2001668K. Space Used = 4K. Runtime = 00:00:00:01.
home; inst-min-win-01-wm-jwm.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2162868K. Space Used = 161200K. Runtime = 00:00:02:51.
home; inst-min-win-01-wm-terminal-xfce.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2162876K. Space Used = 8K. Runtime = 00:00:00:01.
home; inst-min-win-cld-win-split.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2164396K. Space Used = 1520K. Runtime = 00:00:00:06.
home; inst-min-win-jwm-help-manuals-text.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2164436K. Space Used = 40K. Runtime = 00:00:00:01.
home; inst-min-win-jwm-keyboard-move-mouse.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2164452K. Space Used = 16K. Runtime = 00:00:00:00.
home; inst-min-win-jwm-keys-alsa.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2164460K. Space Used = 8K. Runtime = 00:00:00:01.
home; inst-min-win-menu.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2165720K. Space Used = 1260K. Runtime = 00:00:00:03.
home; inst-min-win-systray-volumeicon-alsa.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2166228K. Space Used = 508K. Runtime = 00:00:00:03.
home; inst-min-win-xtra-default-jdk.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2219224K. Space Used = 52996K. Runtime = 00:00:00:18.
home; inst-min-win-xtra-default-jre.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2219228K. Space Used = 4K. Runtime = 00:00:00:01.
home; inst-min-win-xtra-fonts-asian.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2287384K. Space Used = 68156K. Runtime = 00:00:00:09.
home; inst-min-win-xtra-xdotool.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2287716K. Space Used = 332K. Runtime = 00:00:00:03.
home; inst-std-00-jwm-menu.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2287720K. Space Used = 4K. Runtime = 00:00:00:00.
home; inst-std-accessories-calc-qalculate-gtk.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2298044K. Space Used = 10324K. Runtime = 00:00:00:08.
home; inst-std-accessories-feh.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2300440K. Space Used = 2396K. Runtime = 00:00:00:05.
home; inst-std-accessories-gpicview.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2300824K. Space Used = 384K. Runtime = 00:00:00:02.
home; inst-std-accessories-mupdf.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2325468K. Space Used = 24644K. Runtime = 00:00:00:05.
home; inst-std-accessories-prtscr-gnome-screenshot.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2327228K. Space Used = 1760K. Runtime = 00:00:00:06.
home; inst-std-accessories-scite.sh; 2019-01-02_19.20.40; CLDS: * Disk size = 2334852K. Space Used = 7624K. Runtime = 00:00:00:09.
